Gene1	Gene2	correlation
KIAA1161	PTPRO	0.0294254676567428
KCNA2	PTPRO	0.430208777598175
SDCCAG8	PTPRO	0.272302697716572
GRM8	PTPRO	-0.15932729954155
DDB2	PTPRO	0.335477117216385
FCER1A	PTPRO	0.335794200584264
SNAP25	PTPRO	0.103632141732364
LINC00632	PTPRO	-0.18203622015117
CYP2A6	PTPRO	-0.198830199303536
SIGLEC11	PTPRO	0.615172802094891
VSIG4	PTPRO	0.482989992589252
HECTD3	PTPRO	0.488590532523842
ALDH3A1	PTPRO	0.072460997212166
DUSP28	PTPRO	0.25925564436587
CD207	PTPRO	0.276848770537073
PRSS21	PTPRO	0.410844439830822
AP1G2	PTPRO	0.343576656313637
ANGPTL5	PTPRO	-0.160727811369729
ARHGEF10L	PTPRO	0.360360792016019
HSD3B7	PTPRO	0.482676520552948
RP4.809F18.1	PTPRO	0.0569964489318193
GPR15	DCSTAMP	0.414773298998571
LHX9	DCSTAMP	0.302287740901994
AHRR	DCSTAMP	0.477514846094402
LINC01108	DCSTAMP	0.349340639737371
ITGAE	DCSTAMP	0.285341431256618
GPR55	DCSTAMP	0.305845847069117
PKD1L1	DCSTAMP	0.328975639704494
GSG2	DCSTAMP	0.425835578623707
FBP1	DCSTAMP	0.525432557939211
CYP27A1	DCSTAMP	0.631145895178531
MYO1A	DCSTAMP	0.306849995918362
EYA4	DCSTAMP	-0.204043519904769
KRT79	DCSTAMP	0.645482977966818
CD101	DCSTAMP	0.477619440499434
SLITRK2	DCSTAMP	-0.297285990838019
PCDH10	DCSTAMP	-0.30644103999995
ACOT4	DCSTAMP	0.389724436272724
STAC	DCSTAMP	0.527792600390539
CD52	DCSTAMP	0.501677464383965
VWC2	DCSTAMP	0.213087328100522
CYP1A1	DCSTAMP	0.272641321478105
SLC6A12	DCSTAMP	0.542683372884164
KCND2	DCSTAMP	0.159705730321289
ACP5	DCSTAMP	0.470770761603237
DACH2	DCSTAMP	-0.0745148556233114
CCDC88A	DCSTAMP	0.530599498419653
PNPLA6	DCSTAMP	0.482208504927686
SYT13	DCSTAMP	-0.101303335447017
PCDH11X	DCSTAMP	-0.207609872902862
ALOX5	DCSTAMP	0.316297660810918
PCAT14	DCSTAMP	-0.0241704535915561
GGA2	DCSTAMP	0.436568605801493
PARVG	DCSTAMP	0.518232404024938
M1AP	DCSTAMP	0.461768009580556
ADTRP	DCSTAMP	0.666705877593376
PHLDA3	DCSTAMP	0.367372697145128
CD8B	DCSTAMP	0.315977800334329
MAN2B1	DCSTAMP	0.450707629971794
PPARG	DCSTAMP	0.519737180099808
PNPLA3	DCSTAMP	0.567251645544304
JAML	DCSTAMP	0.421414211543983
PKP1	DCSTAMP	-0.133035338804268
CSTB	DCSTAMP	0.411892964353191
ATP6V0D2	DCSTAMP	0.641756493460679
RP11.621L6.3	DCSTAMP	0.308351129457678
TCEAL2	DCSTAMP	-0.151637187564728
GPD1	DCSTAMP	0.513582142109522
GNAZ	DCSTAMP	-0.162486402995521
CATSPER1	DCSTAMP	0.291946207724442
KCNA10	DCSTAMP	0.640835444320362
PLA2G4E	DCSTAMP	0.260243352120618
AIFM3	DCSTAMP	0.3423761512355
WDFY4	DCSTAMP	0.483752648026799
CEACAM21	DCSTAMP	0.286336386744307
FAM213A	DCSTAMP	0.116680307241271
DNASE2B	DCSTAMP	0.581476978825041
NHLH2	DCSTAMP	0.143529837340322
LINC01637	DCSTAMP	0.263721568672976
DPP6	DCSTAMP	-0.0935103150466027
GUSB	DCSTAMP	0.289127632713945
GAPLINC	DCSTAMP	0.557470712213269
LRRN2	DCSTAMP	0.292434728120709
LTA4H	DCSTAMP	0.456005712264698
ADCY2	DCSTAMP	-0.215878348018414
CD300LF	DCSTAMP	0.438364219266685
FFAR4	DCSTAMP	0.498601072337253
FABP3	DCSTAMP	0.362991470743455
TREM2	DCSTAMP	0.526694544376806
FIG4	DCSTAMP	0.372767077704717
BHLHE41	DCSTAMP	0.502654408778273
CYP1B1	DCSTAMP	0.180184623950771
RP11.459I19.1	DCSTAMP	0.482843302730627
EVL	DCSTAMP	0.502338072421029
MFSD7	DCSTAMP	0.356699039906415
CD1A	DCSTAMP	0.518098529609318
TMEM130	DCSTAMP	0.278234644214909
OR6K3	DCSTAMP	0.581081833583962
SLCO1B3	DCSTAMP	0.23669044162325
TMEM257	DCSTAMP	-0.156818571293669
CEACAM5	DCSTAMP	0.0855059204270286
CYP1A2	DCSTAMP	0.266243653007584
FKBP15	DCSTAMP	0.441387718374621
ELF5	DCSTAMP	0.181270300987602
PRSS41	DCSTAMP	0.210960007196986
ADAMTSL4	DCSTAMP	0.310361273229925
LUZP2	DCSTAMP	-0.0190779103676918
RP11.20G13.3	DCSTAMP	0.536638102760576
LINC00881	DCSTAMP	0.239176000865953
PYCARD	DCSTAMP	0.262855370118368
UNC13A	DCSTAMP	0.175950913904326
AJAP1	DCSTAMP	-0.224516807385668
DPP7	DCSTAMP	0.289157141385827
JPH4	DCSTAMP	0.264363644210901
SPNS1	DCSTAMP	0.382849761262675
ZMYND15	DCSTAMP	0.329405123973556
SIDT2	DCSTAMP	0.390518213867631
DDHD1	DCSTAMP	0.412192888858296
FABP5	DCSTAMP	0.327192566781228
CDKN2A	DCSTAMP	0.250296150229481
RP5.839B4.8	DCSTAMP	0.479869287347543
IL37	DCSTAMP	0.429719297466171
PTPN6	DCSTAMP	0.448308172398722
PARP15	DCSTAMP	0.390494054982368
PTPRO	DCSTAMP	0.58490240688243
DCSTAMP	DCSTAMP	1
LINC00677	DCSTAMP	0.286904194132951
GCHFR	DCSTAMP	0.37251971044284
PRAM1	DCSTAMP	0.443041237153757
SCPEP1	DCSTAMP	0.313398626912338
COMP	DCSTAMP	0.0591655589588617
LPXN	DCSTAMP	0.52511535979676
MCOLN1	DCSTAMP	0.349483886623291
CD37	DCSTAMP	0.393773127770492
FIRRE	DCSTAMP	0.435319023843841
SPN	DCSTAMP	0.520045840586864
PVALB	DCSTAMP	0.476832252044419
GNGT2	DCSTAMP	0.409732426745938
SSX2IP	DCSTAMP	-0.0886092851668196
HLA.DMA	DCSTAMP	0.508567393756406
ATP6AP1	DCSTAMP	0.2161591125914
TUSC3	DCSTAMP	-0.117497736772277
SYTL5	DCSTAMP	-0.216450572266447
ANGPT4	DCSTAMP	0.46906403255594
SOWAHD	DCSTAMP	0.493103097485224
ZFYVE26	DCSTAMP	0.349423334721197
CTD.2003C8.2	DCSTAMP	0.403395945366094
GRN	DCSTAMP	0.344765229626398
RP11.356N1.2	DCSTAMP	0.402066192130296
BCHE	DCSTAMP	-0.073602328199086
NAGPA	DCSTAMP	0.19014315839354
OLR1	DCSTAMP	0.433594962900117
EPHA7	DCSTAMP	-0.198832396972135
IRF5	DCSTAMP	0.475407915184581
HTRA4	DCSTAMP	0.560113079801017
MICAL1	DCSTAMP	0.369227149586844
SLC11A1	DCSTAMP	0.237691195000583
HLA.DMB	DCSTAMP	0.451945322795039
TRIM46	DCSTAMP	0.0573684556621532
GPR160	DCSTAMP	0.0895212339814107
ANO4	DCSTAMP	-0.117917709054452
DNASE1L3	DCSTAMP	0.122319137045942
CADM2	DCSTAMP	-0.119297758254198
SLC6A15	DCSTAMP	-0.189940601419809
VGLL1	DCSTAMP	-0.110041570855618
MSR1	DCSTAMP	0.493254217457772
CRLF1	DCSTAMP	0.0366777863144653
DOCK8	DCSTAMP	0.360238871923981
RP5.899E9.1	DCSTAMP	0.556424109458849
NOXA1	DCSTAMP	0.24111655908542
MAPK4	DCSTAMP	-0.230079306526076
DPCR1	DCSTAMP	0.113714859815787
CTD.2319I12.2	DCSTAMP	0.490377153890086
HEXB	DCSTAMP	0.34248218856048
MPND	DCSTAMP	0.236241254341776
GM2A	DCSTAMP	0.380867601735148
MS4A7	DCSTAMP	0.452287771338474
CYTL1	DCSTAMP	0.191785603607708
MCEMP1	DCSTAMP	0.297051190375831
OR13A1	DCSTAMP	0.40047155376118
ZNF589	DCSTAMP	0.371440592051875
EDC3	DCSTAMP	0.0922964667280898
RPP25	DCSTAMP	0.0298601488988684
NOS2	DCSTAMP	-0.101798150363254
PLCB2	DCSTAMP	0.392124725947367
TBXA2R	DCSTAMP	-0.0367091897871533
LINC01526	DCSTAMP	0.331789423397388
ABCC3	DCSTAMP	0.365597019707559
C1orf162	DCSTAMP	0.240896332467809
LINC01827	DCSTAMP	0.385181685416861
CRHBP	DCSTAMP	-0.05971422262967
KMO	DCSTAMP	0.485589677883272
RP11.291B21.2	DCSTAMP	0.124245485097358
TMSB15A	DCSTAMP	-0.14058992165416
CAPG	DCSTAMP	0.405226120149792
EGR2	DCSTAMP	0.436074470029704
TMEM251	DCSTAMP	0.207767208858549
GPRIN3	DCSTAMP	0.456649136479534
FLVCR2	DCSTAMP	0.20632454843172
LGALS3	DCSTAMP	0.292528896646389
KIAA1161	DCSTAMP	-0.116502252168277
KCNA2	DCSTAMP	0.446267171648704
SDCCAG8	DCSTAMP	0.129185005868174
GRM8	DCSTAMP	-0.106886856258796
DDB2	DCSTAMP	0.299721245566867
FCER1A	DCSTAMP	0.401528733032834
SNAP25	DCSTAMP	0.202959173602655
LINC00632	DCSTAMP	-0.062604116825544
CYP2A6	DCSTAMP	-0.191680695960738
SIGLEC11	DCSTAMP	0.363659952149025
VSIG4	DCSTAMP	0.171687638980452
HECTD3	DCSTAMP	0.159470777416945
ALDH3A1	DCSTAMP	0.229443362724305
DUSP28	DCSTAMP	0.111470537629716
CD207	DCSTAMP	0.438872922675626
PRSS21	DCSTAMP	0.370156432464356
AP1G2	DCSTAMP	0.307568198171234
ANGPTL5	DCSTAMP	-0.135185158691458
ARHGEF10L	DCSTAMP	0.348234253118239
HSD3B7	DCSTAMP	0.331374631260727
RP4.809F18.1	DCSTAMP	0.158484038141453
GPR15	LINC00677	0.149194774775527
LHX9	LINC00677	0.159516525763017
AHRR	LINC00677	0.250962654480057
LINC01108	LINC00677	0.177765773997774
ITGAE	LINC00677	0.203138151908894
GPR55	LINC00677	0.256570675694043
PKD1L1	LINC00677	0.0435869696086848
GSG2	LINC00677	0.365640903352704
FBP1	LINC00677	0.268220393444203
CYP27A1	LINC00677	0.444528327292757
MYO1A	LINC00677	0.358449438115426
EYA4	LINC00677	-0.278642209390079
KRT79	LINC00677	0.264017345317534
CD101	LINC00677	0.27741559413306
SLITRK2	LINC00677	-0.163983573045268
PCDH10	LINC00677	-0.208199246771502
ACOT4	LINC00677	0.264882584505508
STAC	LINC00677	0.342097598070207
CD52	LINC00677	0.233092632606939
VWC2	LINC00677	0.000172510469268946
CYP1A1	LINC00677	0.0572600587130644
SLC6A12	LINC00677	0.274779233956498
KCND2	LINC00677	0.0841803836919578
ACP5	LINC00677	0.357862246795842
DACH2	LINC00677	-0.084322758407947
CCDC88A	LINC00677	0.273534549475594
PNPLA6	LINC00677	0.375616709468795
SYT13	LINC00677	-0.0522648205141127
PCDH11X	LINC00677	-0.157205447870557
ALOX5	LINC00677	0.350335632208546
PCAT14	LINC00677	-0.0183529718771178
GGA2	LINC00677	0.309038756561449
PARVG	LINC00677	0.392314765879781
M1AP	LINC00677	0.447910190283297
ADTRP	LINC00677	0.355302667191221
PHLDA3	LINC00677	0.276747826356508
CD8B	LINC00677	0.0303410390832115
MAN2B1	LINC00677	0.334361708272676
PPARG	LINC00677	0.310121806571461
PNPLA3	LINC00677	0.370319387382605
JAML	LINC00677	0.357024932241624
PKP1	LINC00677	-0.123968710139522
CSTB	LINC00677	0.336434995990313
ATP6V0D2	LINC00677	0.339349464920603
RP11.621L6.3	LINC00677	0.317961335357907
TCEAL2	LINC00677	-0.122195826151922
GPD1	LINC00677	0.258333721025254
GNAZ	LINC00677	-0.11183906778605
CATSPER1	LINC00677	0.241978697232811
KCNA10	LINC00677	0.290343005491718
PLA2G4E	LINC00677	0.190974024721697
AIFM3	LINC00677	0.431872516230316
WDFY4	LINC00677	0.382076896241596
CEACAM21	LINC00677	0.342485154060433
FAM213A	LINC00677	0.0855400446130609
DNASE2B	LINC00677	0.286732622094721
NHLH2	LINC00677	0.123600995045279
LINC01637	LINC00677	0.378274512325086
DPP6	LINC00677	-0.166270634040087
GUSB	LINC00677	0.32111238577841
GAPLINC	LINC00677	0.286173598232096
LRRN2	LINC00677	0.18404072752178
LTA4H	LINC00677	0.297654349374947
ADCY2	LINC00677	-0.115210304609854
CD300LF	LINC00677	0.433401438309903
FFAR4	LINC00677	0.311567208468544
FABP3	LINC00677	0.154855653868785
TREM2	LINC00677	0.293632883226455
FIG4	LINC00677	0.271645563718567
BHLHE41	LINC00677	0.289414455630279
CYP1B1	LINC00677	0.0560464339138466
RP11.459I19.1	LINC00677	0.305328295742193
EVL	LINC00677	0.226532682261279
MFSD7	LINC00677	0.338253433687273
CD1A	LINC00677	0.160863862671081
TMEM130	LINC00677	0.0288817539742936
OR6K3	LINC00677	0.224460742977859
SLCO1B3	LINC00677	0.125453656744971
TMEM257	LINC00677	-0.179590243387145
CEACAM5	LINC00677	0.0591777734744282
CYP1A2	LINC00677	0.00230685652102374
FKBP15	LINC00677	0.437713566700636
ELF5	LINC00677	0.176942838433474
PRSS41	LINC00677	0.259223760343177
ADAMTSL4	LINC00677	0.359041546406344
LUZP2	LINC00677	-0.124341786169775
RP11.20G13.3	LINC00677	0.238338291976979
LINC00881	LINC00677	0.197356540221745
PYCARD	LINC00677	0.329320650222618
UNC13A	LINC00677	0.133204625042439
AJAP1	LINC00677	-0.0839847622933599
DPP7	LINC00677	0.336559530546322
JPH4	LINC00677	0.22566414515327
SPNS1	LINC00677	0.378846298749035
ZMYND15	LINC00677	0.332490778470993
SIDT2	LINC00677	0.337936122746847
DDHD1	LINC00677	0.24655449213135
FABP5	LINC00677	0.151611367840672
CDKN2A	LINC00677	0.0810158923385098
RP5.839B4.8	LINC00677	0.224747785023964
IL37	LINC00677	0.227290370473367
PTPN6	LINC00677	0.379251906279822
PARP15	LINC00677	0.259928279207718
PTPRO	LINC00677	0.379206689736982
DCSTAMP	LINC00677	0.286904194132951
LINC00677	LINC00677	1
GCHFR	LINC00677	0.338626646300919
PRAM1	LINC00677	0.401910212028992
SCPEP1	LINC00677	0.2827230404343
COMP	LINC00677	0.100402851661387
LPXN	LINC00677	0.287036836836185
MCOLN1	LINC00677	0.401470731597115
CD37	LINC00677	0.369674083020167
FIRRE	LINC00677	0.30759878542043
SPN	LINC00677	0.246770195675716
PVALB	LINC00677	0.219850728962705
GNGT2	LINC00677	0.209179382656868
SSX2IP	LINC00677	-0.0776860834798394
HLA.DMA	LINC00677	0.260126322470085
ATP6AP1	LINC00677	0.271268497345496
TUSC3	LINC00677	-0.161812274740548
SYTL5	LINC00677	-0.0741852630955633
ANGPT4	LINC00677	0.277714427628597
SOWAHD	LINC00677	0.449863717231463
ZFYVE26	LINC00677	0.452823126769295
CTD.2003C8.2	LINC00677	0.353901189634439
GRN	LINC00677	0.347717095582364
RP11.356N1.2	LINC00677	0.338544620902423
BCHE	LINC00677	-0.152419165978778
NAGPA	LINC00677	0.271343982634278
OLR1	LINC00677	0.180740415812885
EPHA7	LINC00677	-0.16559012247944
IRF5	LINC00677	0.474092624298327
HTRA4	LINC00677	0.407926802249758
MICAL1	LINC00677	0.38651438371219
SLC11A1	LINC00677	0.320352584376575
HLA.DMB	LINC00677	0.347432045944987
TRIM46	LINC00677	0.0691650540366632
GPR160	LINC00677	0.123324619497051
ANO4	LINC00677	-0.113935333099768
DNASE1L3	LINC00677	0.0124237747329479
CADM2	LINC00677	-0.134668718260095
SLC6A15	LINC00677	-0.166160184792835
VGLL1	LINC00677	-0.0862854735466832
MSR1	LINC00677	0.210737309906681
CRLF1	LINC00677	0.113398081767264
DOCK8	LINC00677	0.321197148702977
RP5.899E9.1	LINC00677	0.373362117230512
NOXA1	LINC00677	0.362943208320756
MAPK4	LINC00677	-0.161365708049904
DPCR1	LINC00677	0.182041963154477
CTD.2319I12.2	LINC00677	0.343106855999113
HEXB	LINC00677	0.282834435268051
MPND	LINC00677	0.29385368518143
GM2A	LINC00677	0.283998597728647
MS4A7	LINC00677	0.408103248458887
CYTL1	LINC00677	0.0553831164121852
MCEMP1	LINC00677	0.207687277478789
OR13A1	LINC00677	0.184251294078133
ZNF589	LINC00677	0.30574627077801
EDC3	LINC00677	0.0800648781409584
RPP25	LINC00677	0.152434610938503
NOS2	LINC00677	-0.170890747253164
PLCB2	LINC00677	0.35939869072426
TBXA2R	LINC00677	-0.0942103403006909
LINC01526	LINC00677	0.349736190200208
ABCC3	LINC00677	0.409227068000251
C1orf162	LINC00677	0.260461228787528
LINC01827	LINC00677	0.215687055112642
CRHBP	LINC00677	-0.00142612078247889
KMO	LINC00677	0.283994712738468
RP11.291B21.2	LINC00677	-0.0111821032745388
TMSB15A	LINC00677	-0.076010902225795
CAPG	LINC00677	0.343693713541472
EGR2	LINC00677	0.196385999187734
TMEM251	LINC00677	0.266393746523705
GPRIN3	LINC00677	0.156229731210906
FLVCR2	LINC00677	0.269654271683495
LGALS3	LINC00677	0.208794833037876
KIAA1161	LINC00677	-0.101974244352371
KCNA2	LINC00677	0.25253484592068
SDCCAG8	LINC00677	0.177222339841517
GRM8	LINC00677	-0.169973094102945
DDB2	LINC00677	0.302410454702362
FCER1A	LINC00677	0.0478235678408892
SNAP25	LINC00677	0.0990881319868228
LINC00632	LINC00677	-0.105108174309446
CYP2A6	LINC00677	-0.116236907645832
SIGLEC11	LINC00677	0.264187254036008
VSIG4	LINC00677	0.261378693894346
HECTD3	LINC00677	0.291170343528719
ALDH3A1	LINC00677	0.0609620331991886
DUSP28	LINC00677	0.181394837331987
CD207	LINC00677	0.130466417870416
PRSS21	LINC00677	0.198804034610417
AP1G2	LINC00677	0.266531640682774
ANGPTL5	LINC00677	-0.112089593908183
ARHGEF10L	LINC00677	0.33629051943054
HSD3B7	LINC00677	0.226139581785851
RP4.809F18.1	LINC00677	0.0679078271137726
GPR15	GCHFR	0.0162764702007083
LHX9	GCHFR	0.412130103674244
AHRR	GCHFR	0.172217729860744
LINC01108	GCHFR	0.307794027412643
ITGAE	GCHFR	0.278964019525015
GPR55	GCHFR	0.240150011438372
PKD1L1	GCHFR	-0.0704147375067493
GSG2	GCHFR	0.378624503099102
FBP1	GCHFR	0.712754780760598
CYP27A1	GCHFR	0.759750730218783
MYO1A	GCHFR	0.412656306089147
EYA4	GCHFR	-0.333935690219884
KRT79	GCHFR	0.243656146512521
CD101	GCHFR	0.461300218580351
SLITRK2	GCHFR	-0.250783114826501
PCDH10	GCHFR	-0.298927296765519
ACOT4	GCHFR	0.74605352252976
STAC	GCHFR	0.470553021743258
CD52	GCHFR	0.638943323822714
VWC2	GCHFR	-0.05302160046426
CYP1A1	GCHFR	0.0141158926110584
SLC6A12	GCHFR	0.412727312334784
KCND2	GCHFR	0.00368282203833445
ACP5	GCHFR	0.828955452992943
DACH2	GCHFR	-0.122510094058193
CCDC88A	GCHFR	0.442580223819772
PNPLA6	GCHFR	0.316558284968501
SYT13	GCHFR	-0.155301223862478
PCDH11X	GCHFR	-0.244816926141843
ALOX5	GCHFR	0.424285091074976
PCAT14	GCHFR	-0.0811088368503368
GGA2	GCHFR	0.278739853440548
PARVG	GCHFR	0.350492248132693
M1AP	GCHFR	0.514288840295736
ADTRP	GCHFR	0.564005342574811
PHLDA3	GCHFR	0.451947859435778
CD8B	GCHFR	0.0139758411818253
MAN2B1	GCHFR	0.640846382069565
PPARG	GCHFR	0.686092235061552
PNPLA3	GCHFR	0.53659314756496
JAML	GCHFR	0.338938468920312
PKP1	GCHFR	-0.290495810099725
CSTB	GCHFR	0.660188113244546
ATP6V0D2	GCHFR	0.469084862346338
RP11.621L6.3	GCHFR	0.329439087427986
TCEAL2	GCHFR	-0.230162583714125
GPD1	GCHFR	0.645173953125239
GNAZ	GCHFR	-0.192259553718037
CATSPER1	GCHFR	0.552916441889395
KCNA10	GCHFR	0.283155288991109
PLA2G4E	GCHFR	0.369169682875409
AIFM3	GCHFR	0.430867790016853
WDFY4	GCHFR	0.564063552294855
CEACAM21	GCHFR	0.491976254152848
FAM213A	GCHFR	0.449281069308786
DNASE2B	GCHFR	0.503748978824531
NHLH2	GCHFR	0.390477748899874
LINC01637	GCHFR	0.642460785334019
DPP6	GCHFR	-0.297854982135294
GUSB	GCHFR	0.57936628011758
GAPLINC	GCHFR	0.5782372898823
LRRN2	GCHFR	0.0806008529784274
LTA4H	GCHFR	0.711750465323898
ADCY2	GCHFR	-0.191736083689574
CD300LF	GCHFR	0.568668195242405
FFAR4	GCHFR	0.608633587403484
FABP3	GCHFR	0.400439982735139
TREM2	GCHFR	0.686561637849168
FIG4	GCHFR	0.502017487695184
BHLHE41	GCHFR	0.328461214624103
CYP1B1	GCHFR	-0.0123783891703679
RP11.459I19.1	GCHFR	0.523578529835327
EVL	GCHFR	0.094778860817133
MFSD7	GCHFR	0.47471056014746
CD1A	GCHFR	0.174824099300121
TMEM130	GCHFR	-0.117636972628807
OR6K3	GCHFR	0.337536699064249
SLCO1B3	GCHFR	0.21030541633964
TMEM257	GCHFR	-0.288571307435662
CEACAM5	GCHFR	0.258000596449318
CYP1A2	GCHFR	-0.0704509655649903
FKBP15	GCHFR	0.380155896151782
ELF5	GCHFR	0.600485967731736
PRSS41	GCHFR	0.342489595199355
ADAMTSL4	GCHFR	0.23341082737975
LUZP2	GCHFR	-0.20993674113767
RP11.20G13.3	GCHFR	0.18090364256438
LINC00881	GCHFR	0.172992927859753
PYCARD	GCHFR	0.635597769074387
UNC13A	GCHFR	0.00450460353948763
AJAP1	GCHFR	-0.142633042215154
DPP7	GCHFR	0.310255970149679
JPH4	GCHFR	0.284271403025505
SPNS1	GCHFR	0.635634477671818
ZMYND15	GCHFR	0.587965234361882
SIDT2	GCHFR	0.136769541678083
DDHD1	GCHFR	0.00268250575870507
FABP5	GCHFR	0.685003411044333
CDKN2A	GCHFR	-0.0599875276120185
RP5.839B4.8	GCHFR	0.47669769372096
IL37	GCHFR	0.300789908223548
PTPN6	GCHFR	0.527327708458513
PARP15	GCHFR	0.244208799882139
PTPRO	GCHFR	0.590304504973417
DCSTAMP	GCHFR	0.37251971044284
LINC00677	GCHFR	0.338626646300919
GCHFR	GCHFR	1
PRAM1	GCHFR	0.374416863112899
SCPEP1	GCHFR	0.594685004446881
COMP	GCHFR	0.0786824287378671
LPXN	GCHFR	0.481359386428074
MCOLN1	GCHFR	0.371648738539748
CD37	GCHFR	0.271813925678504
FIRRE	GCHFR	0.191513665169111
SPN	GCHFR	0.514873083733742
PVALB	GCHFR	0.40245543896778
GNGT2	GCHFR	0.352584230135432
SSX2IP	GCHFR	-0.115118836679994
HLA.DMA	GCHFR	0.398237988253411
ATP6AP1	GCHFR	0.562981200427583
TUSC3	GCHFR	-0.260079325237828
SYTL5	GCHFR	0.111188046485027
ANGPT4	GCHFR	0.399908835162234
SOWAHD	GCHFR	0.688582819137382
ZFYVE26	GCHFR	0.432846669139874
CTD.2003C8.2	GCHFR	0.576906962271309
GRN	GCHFR	0.810422123120834
RP11.356N1.2	GCHFR	0.406147998322471
BCHE	GCHFR	-0.260794182294171
NAGPA	GCHFR	0.528641819148017
OLR1	GCHFR	0.21166117001373
EPHA7	GCHFR	-0.272994018716242
IRF5	GCHFR	0.568714060413079
HTRA4	GCHFR	0.476015305377751
MICAL1	GCHFR	0.204275442282586
SLC11A1	GCHFR	0.224628821108739
HLA.DMB	GCHFR	0.629304786469743
TRIM46	GCHFR	0.109993592290672
GPR160	GCHFR	0.459813636899438
ANO4	GCHFR	-0.201720117436568
DNASE1L3	GCHFR	0.0777399583724032
CADM2	GCHFR	-0.366893973361552
SLC6A15	GCHFR	-0.1551887077603
VGLL1	GCHFR	-0.0270100145494177
MSR1	GCHFR	0.62565911355269
CRLF1	GCHFR	0.277726921806604
DOCK8	GCHFR	0.456969305419058
RP5.899E9.1	GCHFR	0.544012792014425
NOXA1	GCHFR	0.551678597452161
MAPK4	GCHFR	-0.145596294126189
DPCR1	GCHFR	0.585498273988824
CTD.2319I12.2	GCHFR	0.447988466111698
HEXB	GCHFR	0.683981759130326
MPND	GCHFR	0.546683050292455
GM2A	GCHFR	0.64552454143566
MS4A7	GCHFR	0.620951214780099
CYTL1	GCHFR	0.0868290462041032
MCEMP1	GCHFR	0.502493650807331
OR13A1	GCHFR	0.267203724908214
ZNF589	GCHFR	0.440497289813567
EDC3	GCHFR	0.206824438625613
RPP25	GCHFR	0.417227285329826
NOS2	GCHFR	-0.320732483275903
PLCB2	GCHFR	0.202837422691782
TBXA2R	GCHFR	-0.264154423600262
LINC01526	GCHFR	0.507547293146354
ABCC3	GCHFR	0.403940014867044
C1orf162	GCHFR	0.542672305825773
LINC01827	GCHFR	0.375206372549625
CRHBP	GCHFR	-0.0894676583636168
KMO	GCHFR	0.481487848829847
RP11.291B21.2	GCHFR	-0.150661441005247
TMSB15A	GCHFR	-0.221138989770343
CAPG	GCHFR	0.742663836477316
EGR2	GCHFR	0.177760644762386
TMEM251	GCHFR	0.54038956594924
GPRIN3	GCHFR	0.119846256875521
FLVCR2	GCHFR	0.568830256003971
LGALS3	GCHFR	0.590021396982571
KIAA1161	GCHFR	0.0737265351573323
KCNA2	GCHFR	0.302296361759533
SDCCAG8	GCHFR	0.386023305655598
GRM8	GCHFR	-0.274804467156971
DDB2	GCHFR	0.141021604183094
FCER1A	GCHFR	0.0656763287746231
SNAP25	GCHFR	-0.0791303961322296
LINC00632	GCHFR	-0.392659464162438
CYP2A6	GCHFR	-0.073758267034983
SIGLEC11	GCHFR	0.506023635175276
VSIG4	GCHFR	0.726176012418121
HECTD3	GCHFR	0.46373438304453
ALDH3A1	GCHFR	0.0994818654131771
DUSP28	GCHFR	0.319061637909162
CD207	GCHFR	0.0631556761792668
PRSS21	GCHFR	0.463897687733802
AP1G2	GCHFR	0.134679176413029
ANGPTL5	GCHFR	-0.215956423008157
ARHGEF10L	GCHFR	0.0785585681156897
HSD3B7	GCHFR	0.433459591400211
RP4.809F18.1	GCHFR	0.0296503859240227
GPR15	PRAM1	0.215578505226929
LHX9	PRAM1	0.166880161804345
AHRR	PRAM1	0.314282274776506
LINC01108	PRAM1	0.2180401141686
ITGAE	PRAM1	0.422610035653187
GPR55	PRAM1	0.408789007138903
PKD1L1	PRAM1	0.14438366563152
GSG2	PRAM1	0.385297115265772
FBP1	PRAM1	0.400895367896305
CYP27A1	PRAM1	0.441660444652869
MYO1A	PRAM1	0.37004236558679
EYA4	PRAM1	-0.338692142797962
KRT79	PRAM1	0.370222224887389
CD101	PRAM1	0.385866362035968
SLITRK2	PRAM1	-0.104891959431209
PCDH10	PRAM1	-0.327557960527337
ACOT4	PRAM1	0.357583146619291
STAC	PRAM1	0.485443936031327
CD52	PRAM1	0.441729477052307
VWC2	PRAM1	0.053629839227898
CYP1A1	PRAM1	0.0915539741823296
SLC6A12	PRAM1	0.457576740475184
KCND2	PRAM1	-0.0211076093894059
ACP5	PRAM1	0.37207425389926
DACH2	PRAM1	-0.108466586030202
CCDC88A	PRAM1	0.442399265581713
PNPLA6	PRAM1	0.614104806786693
SYT13	PRAM1	-0.0327568442115186
PCDH11X	PRAM1	-0.203842460403334
ALOX5	PRAM1	0.551378056926388
PCAT14	PRAM1	0.0711563034590088
GGA2	PRAM1	0.418064013858966
PARVG	PRAM1	0.694446369072575
M1AP	PRAM1	0.535069581900259
ADTRP	PRAM1	0.423544262180064
PHLDA3	PRAM1	0.288852400476914
CD8B	PRAM1	0.198335170056692
MAN2B1	PRAM1	0.535606142439346
PPARG	PRAM1	0.377225896503736
PNPLA3	PRAM1	0.378441210145813
JAML	PRAM1	0.703957796242344
PKP1	PRAM1	-0.145123383685249
CSTB	PRAM1	0.3663548603654
ATP6V0D2	PRAM1	0.303077317107153
